gene	p-value	logFC	ci.hi	ci.lo	fdr
ARHGDIB	0.0198767643152209	0.617107135845785	1.07327056444504	0.160943707246532	0.165335083293374
TNFSF10	0.0199395810219371	0.944526842541118	1.58575348645879	0.303300198623449	0.165335083293374
APRT	0.0204815276494166	-0.506208899524686	-0.0870727444133329	-0.925345054636039	0.166078289991239
COPE	0.0204509881104011	-0.388484696678775	-0.0124600315733364	-0.764509361784213	0.166078289991239
GIMAP6	0.0204888993583498	0.514540808113849	0.827899875925142	0.201181740302555	0.166078289991239
POLR3GL	0.0201360527104004	-0.414285080123168	0.00205083273452183	-0.830620992980859	0.166078289991239
TDG	0.0203294837184665	-0.0627780542685635	0.368135194864569	-0.493691303401696	0.166078289991239
YTHDF2	0.020284450699414	0.0723430442667968	0.494196147309756	-0.349510058776162	0.166078289991239
ZDHHC12	0.0204751185914625				0.166078289991239
HLA-DPB1	0.0206496800607332	0.366656159819646	0.719702405252764	0.0136099143865267	0.166846775953975
GTF2F1	0.0210519497464016				0.16955535321226
TXNL4A	0.0212306344075675	-0.409938143713376	-0.0587780878091481	-0.761098199617604	0.170451664815042
BTN3A3	0.0213365024847607				0.170759540455569
COX7B	0.0214189254973073	-0.521904388536555	-0.149345934790694	-0.894462842282415	0.170878430860221
SMC3	0.0219997567843483	-0.471671541708788	-0.0868396596730249	-0.856503423744551	0.174960329898166
ETS1	0.022168768566852	-0.522642908877604	-0.156274286328757	-0.889011531426451	0.175627793780106
N4BP2L2	0.0222920212745805	-0.317452730483901	0.00439060319578921	-0.63929606416359	0.175627793780106
NMT1	0.0222231022607127	-0.315551035248955	0.0668137880403969	-0.697915858538308	0.175627793780106
RPL14	0.0224572070051778	0.434636238681343	0.735536086102932	0.133736391259753	0.175833673424442
TGFBR2	0.02243930441614				0.175833673424442
PSMA6	0.0225385409203073	0.385613214616151	0.70105053466426	0.0701758945680431	0.175925833294621
APOL6	0.0226187714573483	0.252122991842924	0.838290537601665	-0.334044553915816	0.176008840048104
RPL41	0.0227794460287104	0.343748867602582	0.582339310718737	0.105158424486426	0.176715395725793
ELOB	0.0233341095754025	-0.438331514757808	-0.13522123909982	-0.741441790415796	0.180464719009764
TRAPPC2L	0.0235623469958293	-0.411767104248573	0.0019706905759303	-0.825504899073076	0.181674315708696
CCL5	0.0240527831381629	1.29854842423285	2.0420588543589	0.555037994106792	0.183221351073536
SREK1	0.0239843992135602	-0.327682034621331	0.134883300657924	-0.790247369900585	0.183221351073536
STK38	0.0238924570532285				0.183221351073536
TMED2	0.0239864744725304	-0.395611847110993	-0.0659508898823396	-0.725272804339646	0.183221351073536
TRAPPC4	0.0241658762991829	-0.429197692461978	-0.0434764587665017	-0.814918926157455	0.183530033515416
MIDN	0.0247495197180861	-0.341210606679264	0.0647150510770052	-0.747136264435533	0.187399806488143
OST4	0.0248475961891118	-0.440243225300402	-0.130501188632365	-0.749985261968439	0.187580808245563
SEC61A1	0.0249314477118242	-0.362226282141273	0.0538023470258102	-0.778254911308357	0.18765366447382
GZMH	0.0250486213367198				0.187976152405235
CEBPD	0.0252169142451921	0.303283774250913	0.640520859534778	-0.0339533110329531	0.188513261932585
NDUFA5	0.0252692747311769	-0.381910709149372	0.00934056359176033	-0.773161981890504	0.188513261932585
PRF1	0.025470622226926	0.818791145008807	1.38747104955474	0.250111240462873	0.189456481211458
SELL	0.0262204894458127	0.805679300672656	1.27063234040877	0.340726260936545	0.193893619322983
UBE2J1	0.0262005176892744				0.193893619322983
RAC2	0.0263270360127136	0.560900453831355	1.00046337941871	0.121337528244004	0.194113918589367
VPS37B	0.026492663477881				0.194767284696398
UPF3A	0.026590286619869	-0.365511694795421	0.108636090899735	-0.839659480490577	0.194918361917822
UBALD2	0.026744490141984	-0.353924362859423	0.0406019288566148	-0.748450654575461	0.195482125922189
CDK6	0.0269054260717213	-0.500806691247917	-0.0228407800424659	-0.978772602453368	0.196091707594764
N4BP2L1	0.0270891081199202				0.196863087457696
B2M	0.0275424026899612	0.398506292144364	0.682419753720328	0.1145928305684	0.198544441247004
DARS	0.0278683049645892	-0.301118683601938	0.159650812344376	-0.761888179548253	0.198544441247004
HLA-F	0.0278700184431342	0.55526504041042	0.922277011032828	0.188253069788011	0.198544441247004
NDUFA13	0.0277471464239123	-0.431845543815541	-0.092354613142811	-0.771336474488272	0.198544441247004
PRPF4B	0.0277821573303619	-0.0641217792005004	0.404749313337588	-0.532992871738589	0.198544441247004
RPAIN	0.0276621250075089				0.198544441247004
SERPINB1	0.0274706653047883	0.564358651725796	0.915408328177889	0.213308975273702	0.198544441247004
VPS25	0.0279951694649043	-0.39601998507437	0.159639813632869	-0.951679783781608	0.198875796563885
SUPT3H	0.0285071385385981				0.201945527630573
ATP5ME	0.0287675709040821	-0.306438825602726	0.189591811290538	-0.80246946249599	0.202655116480288
MAT2A	0.028690695260134	-0.38095696267981	-0.0194063144882534	-0.742507610871367	0.202655116480288
SNRPB2	0.0289592170843884	-0.354525283015633	0.101208574139634	-0.8102591401709	0.203033749495013
SRGAP3	0.02898188357758	-0.325419518519024	0.0316547921463032	-0.682493829184352	0.203033749495013
ASCC2	0.0291283461120994				0.203496097562153
HIGD2A	0.0293372637315787	0.267166510156309	0.786284447511471	-0.251951427198853	0.203829505431765
TRIM22	0.0292864954671054	0.789899131050901	1.41824277171033	0.161555490391473	0.203829505431765
AFF1	0.029621399893561				0.204121308803313
ST3GAL1	0.0295560918809915	0.263153425436713	0.392498033140745	0.133808817732681	0.204121308803313
UTRN	0.0294694145196589	0.475668397789783	0.741050769825009	0.210286025754556	0.204121308803313
GUK1	0.0303963231245966	0.26701262288024	0.722170515392983	-0.188145269632503	0.207762976167851
S100A11	0.0303560162768414	-0.26659134787882	0.172456312838833	-0.705639008596472	0.207762976167851
ZBP1	0.0302606215643387	0.64065115433526	0.993542648378201	0.287759660292319	0.207762976167851
PGLS	0.0309169447446194	-0.444667010517729	-0.0621428292036976	-0.827191191831761	0.210751895577203
FKBP3	0.0310066178203598	-0.441831470675363	-0.033857221079618	-0.849805720271108	0.210794990504543
LAP3	0.0313020553542315	0.606059172060841	0.976526738129116	0.235591605992566	0.212232970484857
BUB3	0.0318488478174984	-0.305481228754062	0.0734575928634778	-0.684420050371602	0.215202517321484
RPSA	0.0320804068921311	-0.466935912590876	-0.104618963907865	-0.829252861273887	0.215202517321484
TRBC1	0.0320037901413094	-0.589191879425833	-0.0340840816741573	-1.14429967717751	0.215202517321484
XAF1	0.031933620783621	0.703888355308166	1.2451851842194	0.162591526396929	0.215202517321484
CLIC1	0.0321700747415736	0.463076016202206	0.822428782470247	0.103723249934166	0.215233119104338
COPS6	0.0323031854539274	-0.471358284647049	-0.0580998299016107	-0.884616739392487	0.215374900054872
H2AFZ	0.0323713071962209	-0.22174962569298	0.267900490089124	-0.711399741475085	0.215374900054872
PSMB3	0.0325391253527526	-0.410743141550501	-0.0277129809946073	-0.793773302106394	0.215374900054872
SRSF9	0.0325337893489911	-0.269718082938465	0.224317538256853	-0.763753704133783	0.215374900054872
TMEM140	0.0326170765998482	0.355990632846217	0.559651764022215	0.15232950167022	0.215374900054872
BCL2	0.0329081292427741	-0.31767092275003	0.1093559297431	-0.744697775243161	0.216730882434833
AMZ2	0.0333562317049455				0.217285550462071
ANKRD11	0.0335825067361461	-0.4178589360329	0.00489641032173877	-0.840614282387539	0.217285550462071
BIRC6	0.0336348159213719	-0.41602148013563	-0.0558594142848086	-0.776183545986451	0.217285550462071
DHX58	0.033431419664953				0.217285550462071
EHD4	0.0333665350486144				0.217285550462071
ELOVL5	0.033577477359277	0.17809288545604	0.400485030583502	-0.0442992596714216	0.217285550462071
GRSF1	0.0331053211445165				0.217285550462071
NOSIP	0.0336796899095024				0.217285550462071
XCL1	0.0340333994938598	0.685636998381849	1.36704937701473	0.00422461974897004	0.219008822697129
IP6K2	0.0342709821167686				0.21997795373936
NCF1	0.0343987009368127	-0.256359923772113	0.122444554221059	-0.635164401765286	0.220238771314428
KMT2E	0.0345726502006294	0.541331910130446	0.878707474663904	0.203956345596988	0.220685608127722
PTGES3	0.0346725307957073	-0.43790705494787	-0.105524305732144	-0.770289804163597	0.220685608127722
TRAFD1	0.0347302775938448				0.220685608127722
GBP2	0.0349158416942692	0.466249236315438	0.698711996591367	0.233786476039508	0.220941260440688
PTBP3	0.0349452369222124	-0.408430331500103	-0.0725998219374107	-0.744260841062795	0.220941260440688
CRBN	0.0351567517356903				0.221724252218356
CCDC174	0.0352941392296469	0.101650492204868	0.343534692264367	-0.14023370785463	0.222037010228301
IFI6	0.0358198823935663	0.907200525707266	1.63672578950195	0.177675261912581	0.224129416596947
LUC7L2	0.0358926111987994	0.0273691664569836	0.486869899993291	-0.432131567079324	0.224129416596947
STAT6	0.0357874761900729				0.224129416596947
ATP5F1D	0.0362339435581364	-0.466847666236865	-0.120681506838443	-0.813013825635288	0.22459716484933
PRRC2A	0.0361300199422047	-0.192438399026177	0.265190367344065	-0.650067165396419	0.22459716484933
TRAF5	0.0361637921728918				0.22459716484933
CAPZA2	0.0364909763342142	-0.332528169404149	-0.0319407027363579	-0.63311563607194	0.225637357333075
COPZ1	0.037137766778691	-0.276320462678115	0.299331384643658	-0.851972309999889	0.226045244963324
COX5A	0.0371929228260876	-0.528943388746051	-0.0682520464562279	-0.989634731035874	0.226045244963324
GADD45B	0.0366753104543952	0.5343384971532	0.911910250057923	0.156766744248476	0.226045244963324
MCTS1	0.0371876932791549	-0.328025828087679	0.0999055623747833	-0.755957218550142	0.226045244963324
PSMD1	0.0372719917555183	-0.354463938714639	0.0731084645061583	-0.782036341935436	0.226045244963324
TBRG1	0.0370950920180354	0.192691466847146	0.515148108987143	-0.12976517529285	0.226045244963324
TMEM35B	0.0371643725637111				0.226045244963324
WIPF1	0.037099796254294	0.578799433862267	0.988648567846337	0.168950299878197	0.226045244963324
S100A6	0.0373929439880306	-0.555119587200522	-0.127295798890359	-0.982943375510684	0.226236256807965
SNRNP70	0.0377018525395843	-0.441853315788455	-0.0533377405485577	-0.830368891028353	0.227094960459948
USP47	0.0377144655568122				0.227094960459948
MRPL27	0.0381825718953055				0.229367516207192
CXCR3	0.0383614252618568	0.383519177159448	0.647112448758035	0.119925905560862	0.229655024838806
EEF1B2	0.0384120504178786	-0.180310794388006	0.140531185783001	-0.501152774559012	0.229655024838806
RAB5IF	0.0386804847156162				0.230343695832044
SNU13	0.0387093992600312	0.175218497098392	0.548068226992873	-0.197631232796089	0.230343695832044
MT-ND5	0.0392495623460934	-0.523775285573257	-0.120384033359744	-0.927166537786771	0.23246403553459
PARP8	0.0392194760759432	0.447281317981403	0.742194266106555	0.15236836985625	0.23246403553459
HERC5	0.0398223150102642	0.528176449687944	1.03311782262524	0.023235076750651	0.234334539799921
MFNG	0.0398433578940159	-0.285258370759636	0.0304190527260116	-0.600935794245284	0.234334539799921
TIMM13	0.0396764192487376	-0.422976336409909	0.112273718534642	-0.95822639135446	0.234334539799921
SEC61G	0.0405293325469706	-0.451718250555151	-0.106829485472459	-0.796607015637843	0.236717510418681
SMCHD1	0.0404895425713791	0.517403018165129	0.951896890160733	0.0829091461695249	0.236717510418681
TLK1	0.0404188550395653	-0.405196606118041	-0.0349280582785522	-0.775465153957529	0.236717510418681
SRRM2	0.0408549252404126	-0.436747057555175	-0.0604195174964939	-0.813074597613857	0.238069368509225
ZNF106	0.0410798933754684				0.238830000796689
TRGV7	0.0412026941803397				0.238994526564402
EIF5B	0.0415824107658911	-0.444813240053044	0.0101009506101289	-0.899727430716218	0.240003687590294
PFN1	0.0416151138493385	0.508040532121292	0.891084509174463	0.124996555068122	0.240003687590294
PNRC1	0.0416613755840802	0.477363469000733	0.860424367729259	0.0943025702722071	0.240003687590294
CCDC28A	0.0418417483658913				0.240494958221225
IDI1	0.0423159217556985	-0.197446384405694	0.177968067180139	-0.572860835991526	0.242668857415332
RPL18	0.0428347925773527	-0.379769753667574	-0.0558399371523089	-0.703699570182839	0.24508866612698
VTA1	0.0429863531880436	-0.0937348524676309	0.284212870407081	-0.471682575342343	0.245400648335355
CCNT2	0.043487100945368				0.247700176330711
MLLT6	0.0439545758237129	-0.364475869798513	-0.00411043236949082	-0.724841307227534	0.249800274737461
SELPLG	0.044221684832751	0.289475791262443	0.709357165243629	-0.130405582718744	0.250754800318447
RPL10	0.0443964863488291	-0.354591561589558	-0.0829809217908876	-0.626202201388229	0.251182805315859
HIF1A	0.0455005600590433	0.16957817976655	0.628824124989528	-0.289667765456428	0.256854724083305
CMC1	0.0458889594386423	-0.707826709731374	-0.123232483191232	-1.29242093627152	0.257817078611251
EIF2S3	0.0462827021310827	-0.221177244907362	0.170967408543188	-0.613321898357913	0.257817078611251
FAU	0.0461088105503905	0.349550571821455	0.618884708237523	0.0802164354053869	0.257817078611251
GPS1	0.0462796266364199				0.257817078611251
MRPL42	0.0459459780660605	-0.339811911932224	-0.0198272934792343	-0.659796530385215	0.257817078611251
RPS24	0.0460492122357779	-0.384703985251903	-0.0883195610958161	-0.68108840940799	0.257817078611251
C9orf78	0.0465461081120883	-0.320491747733405	0.0808186024758687	-0.721802097942679	0.258497183153189
TRABD	0.0466092192636829	-0.281342360698803	0.0507041367221546	-0.61338885811976	0.258497183153189
GBP4	0.0468587526682182	0.529463856114452	0.825492166171551	0.233435546057353	0.258783805530464
GPR174	0.0469630593339829	-0.232408122581071	0.287868319725161	-0.752684564887302	0.258783805530464
SMARCA2	0.0469678792955647	-0.279144684129404	0.0317415588661228	-0.59003092712493	0.258783805530464
DHX9	0.0472860424435913	-0.213082336196723	0.270793953075094	-0.696958625468539	0.259240816168638
LINC00861	0.0475633604991095	0.360222887115857	0.644033629148509	0.0764121450832052	0.259240816168638
PARK7	0.0475041325586989	-0.180548875150645	0.398120545078299	-0.759218295379589	0.259240816168638
PEF1	0.0471571326301654				0.259240816168638
SRPK2	0.0474413626275384				0.259240816168638
SMARCE1	0.0478944450207646				0.259925003127712
XCL2	0.0478047979608051	-0.667402937443343	-0.106539149895066	-1.22826672499162	0.259925003127712
GTF3A	0.0487646060036287	0.387888968632953	0.677372551974834	0.098405385291073	0.264080703604233
PPP1CC	0.0491682927102055	-0.331399407839251	0.146957637237682	-0.809756452916184	0.265697889453226
ERLEC1	0.049543228974249				0.266957679440895
VPS26A	0.0496125382907159				0.266957679440895
SMARCC2	0.0501781180815108				0.269427729571424
DOCK10	0.0507432713501953	-0.24621807947756	0.194696269926128	-0.687132428881248	0.269924111941257
PDCD2	0.0506006751935943	0.233516032996193	0.457051661295536	0.00998040469685041	0.269924111941257
PDHA1	0.0506805993654551				0.269924111941257
RPL24	0.0508042219391215	-0.396432074573743	-0.0645053141321382	-0.728358835015348	0.269924111941257
VOPP1	0.0505804425598855	-0.094377829127203	0.311271853815526	-0.500027512069932	0.269924111941257
PMPCB	0.0513450658663158				0.27222572657424
AASDHPPT	0.0516573316989178	-0.312626661279866	0.112733770992924	-0.737987093552656	0.272845978131785
ADH5	0.0518510266493344	-0.366630284857906	-0.0432139166548838	-0.690046653060928	0.272845978131785
MAT2B	0.0519025269226482	0.428856951876393	0.71814463432629	0.139569269426496	0.272845978131785
ROCK1	0.0518611086867492	-0.28442662449666	0.0228090114198898	-0.591662260413211	0.272845978131785
VPS29	0.0520014873307712	-0.294911031666581	0.104392493053183	-0.694214556386344	0.272845978131785
TOMM70	0.0521349595096751				0.272979943271156
BCCIP	0.0525224630018766				0.274440720933359
USP16	0.0528447506673159	-0.371446776032905	-0.00769301686357299	-0.735200535202237	0.275555411211633
HAX1	0.0531201692842951	0.120566017676233	0.454367495371435	-0.21323546001897	0.276421621646054
ZFP36	0.053826207051928	0.468572460162038	0.796712259444249	0.140432660879828	0.279520487955495
PDAP1	0.0541437469514196	-0.438728081345903	0.000709819434171422	-0.878165982125978	0.280593311557664
CST7	0.0543918728102818	0.788730831088516	1.34998766004878	0.22747400212825	0.281302753245813
PTP4A2	0.0550913652488237	-0.36674630759144	-0.0318965223311323	-0.701596092851747	0.284338903498521
CDK2AP2	0.05532017054906	0.417442226936905	0.666937765484739	0.167946688389071	0.284938312257786
DDX39A	0.0558686864910654	0.0354659846002807	0.371699315083303	-0.300767345882742	0.286016008372276
SETD2	0.0557037872614521	0.315759655877933	0.482321365553858	0.149197946202007	0.286016008372276
TXN	0.0558036302837952	-0.376969103725212	-0.0598031407765248	-0.6941350666739	0.286016008372276
ANP32B	0.05639890006839	0.341358010742242	0.76497582197467	-0.0822598004901848	0.287225113579822
